Image file,Medium,Museum,Museum-based instance ID,Subset,Width,Height,Product size,Aspect ratio
1942.1463.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1463,train,3266.0,5000.0,16330000.0,0.6532
1942.1292.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1292,train,5000.0,3368.0,16840000.0,1.4846
1921.1383.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1383,train,3691.0,4228.0,15605548.0,0.873
1942.1453.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1453,train,3655.0,4659.0,17028645.0,0.7845
2007.271.jpeg,Wood engraving,The Cleveland Museum of Art,2007.271,train,3984.0,5878.0,23417952.0,0.6778
1921.1351.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1351,train,4722.0,3322.0,15686484.0,1.4214
1942.1479.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1479,train,3753.0,5000.0,18765000.0,0.7506
1921.1335.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1335,train,3176.0,3281.0,10420456.0,0.968
1921.1302.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1302,train,3943.0,2461.0,9703723.0,1.6022
1942.1331.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1331,train,3472.0,3284.0,11402048.0,1.0572
1932.602.jpeg,Wood engraving,The Cleveland Museum of Art,1932.602,train,3437.0,5000.0,17185000.0,0.6874
1921.1355.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1355,train,4902.0,3196.0,15666792.0,1.5338
1924.411.jpeg,Wood engraving,The Cleveland Museum of Art,1924.411,train,4080.0,4028.0,16434240.0,1.0129
1942.1416.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1416,train,5000.0,3412.0,17060000.0,1.4654
1942.1246.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1246,train,5000.0,3367.0,16835000.0,1.485
1942.1327.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1327,train,5000.0,3438.0,17190000.0,1.4543
1942.1279.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1279,train,2824.0,1924.0,5433376.0,1.4678
1942.1365.b.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1365.b,train,5000.0,2765.0,13825000.0,1.8083
1921.1397.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1397,train,3142.0,4404.0,13837368.0,0.7134
1953.541.jpeg,Wood engraving,The Cleveland Museum of Art,1953.541,train,3476.0,5227.0,18169052.0,0.665
1942.1262.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1262,train,2643.0,1808.0,4778544.0,1.4618
2007.291.jpeg,Wood engraving,The Cleveland Museum of Art,2007.291,train,5153.0,2912.0,15005536.0,1.7696
1921.1497.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1497,train,4616.0,3792.0,17503872.0,1.2173
1942.1448.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1448,train,3740.0,3822.0,14294280.0,0.9785
1932.608.jpeg,Wood engraving,The Cleveland Museum of Art,1932.608,train,3943.0,5000.0,19715000.0,0.7886
1921.1330.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1330,train,4752.0,4096.0,19464192.0,1.1602
2014.658.jpeg,Wood engraving,The Cleveland Museum of Art,2014.658,train,5705.0,3779.0,21559195.0,1.5097
1921.1491.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1491,train,3437.0,5040.0,17322480.0,0.6819
1924.370.jpeg,Wood engraving,The Cleveland Museum of Art,1924.370,train,3699.0,4734.0,17511066.0,0.7814
1921.1375.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1375,train,3858.0,4806.0,18541548.0,0.8027
1924.379.jpeg,Wood engraving,The Cleveland Museum of Art,1924.379,train,2749.0,3513.0,9657237.0,0.7825
1940.823.jpeg,Wood engraving,The Cleveland Museum of Art,1940.823,train,10379.0,9217.0,95663243.0,1.1261
1942.1345.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1345,train,2912.0,3468.0,10098816.0,0.8397
1942.1360.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1360,train,3648.0,5000.0,18240000.0,0.7296
1942.1321.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1321,train,5000.0,3257.0,16285000.0,1.5352
1921.1298.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1298,train,4508.0,3639.0,16404612.0,1.2388
1942.1213.b.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1213.b,train,5000.0,3536.0,17680000.0,1.414
1942.1256.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1256,train,4952.0,3824.0,18936448.0,1.295
1942.1255.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1255,train,4792.0,3680.0,17634560.0,1.3022
1942.1481.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1481,train,3647.0,4437.0,16181739.0,0.822
1942.1468.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1468,train,3286.0,5000.0,16430000.0,0.6572
1942.1243.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1243,train,5000.0,3360.0,16800000.0,1.4881
1942.1208.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1208,train,5000.0,3400.0,17000000.0,1.4706
1942.1392.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1392,train,7525.0,5118.0,38512950.0,1.4703
1921.1485.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1485,train,3019.0,4326.0,13060194.0,0.6979
1942.1257.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1257,train,7387.0,5413.0,39985831.0,1.3647
2007.252.jpeg,Wood engraving,The Cleveland Museum of Art,2007.252,train,4452.0,3113.0,13859076.0,1.4301
1924.373.jpeg,Wood engraving,The Cleveland Museum of Art,1924.373,train,3071.0,3673.0,11279783.0,0.8361
1921.1394.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1394,train,4887.0,3221.0,15741027.0,1.5172
1942.1462.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1462,train,4096.0,4717.0,19320832.0,0.8683
1942.1213.a.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1213.a,train,5000.0,3728.0,18640000.0,1.3412
1924.933.jpeg,Wood engraving,The Cleveland Museum of Art,1924.933,train,5332.0,4564.0,24335248.0,1.1683
1932.592.jpeg,Wood engraving,The Cleveland Museum of Art,1932.592,train,3423.0,5000.0,17115000.0,0.6846
1921.1389.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1389,train,4693.0,3733.0,17518969.0,1.2572
1921.1292.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1292,train,3110.0,4515.0,14041650.0,0.6888
1942.1314.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1314,train,5000.0,3548.0,17740000.0,1.4092
1942.1303.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1303,train,5000.0,3383.0,16915000.0,1.478
1924.372.jpeg,Wood engraving,The Cleveland Museum of Art,1924.372,train,5389.0,3712.0,20003968.0,1.4518
2005.286.jpeg,Wood engraving,The Cleveland Museum of Art,2005.286,train,4779.0,3224.0,15407496.0,1.4823
1942.1294.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1294,train,7358.0,5407.0,39784706.0,1.3608
1932.543.jpeg,Wood engraving,The Cleveland Museum of Art,1932.543,train,4732.0,3800.0,17981600.0,1.2453
1932.571.jpeg,Wood engraving,The Cleveland Museum of Art,1932.571,train,3784.0,4085.0,15457640.0,0.9263
1921.1512.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1512,train,5051.0,3491.0,17633041.0,1.4469
1923.581.1.jpeg,Wood engraving,The Cleveland Museum of Art,1923.581.1,train,5107.0,3717.0,18982719.0,1.374
1924.408.jpeg,Wood engraving,The Cleveland Museum of Art,1924.408,train,3832.0,5767.0,22099144.0,0.6645
1925.590.jpeg,Wood engraving,The Cleveland Museum of Art,1925.590,train,5286.0,6655.0,35178330.0,0.7943
1942.1307.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1307,train,5000.0,3410.0,17050000.0,1.4663
1929.139.jpeg,Wood engraving,The Cleveland Museum of Art,1929.139,train,5191.0,3440.0,17857040.0,1.509
1924.921.jpeg,Wood engraving,The Cleveland Museum of Art,1924.921,train,3796.0,3904.0,14819584.0,0.9723
1941.135.jpeg,Wood engraving,The Cleveland Museum of Art,1941.135,train,3036.0,3959.0,12019524.0,0.7669
1942.1241.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1241,train,7491.0,5390.0,40376490.0,1.3898
1942.1283.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1283,train,5000.0,3368.0,16840000.0,1.4846
1942.1351.a.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1351.a,train,5000.0,2994.0,14970000.0,1.67
1942.1304.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1304,train,5000.0,3400.0,17000000.0,1.4706
1932.565.jpeg,Wood engraving,The Cleveland Museum of Art,1932.565,train,4771.0,3920.0,18702320.0,1.2171
1924.987.jpeg,Wood engraving,The Cleveland Museum of Art,1924.987,train,3495.0,5601.0,19575495.0,0.624
1924.935.jpeg,Wood engraving,The Cleveland Museum of Art,1924.935,train,4690.0,3177.0,14900130.0,1.4762
1921.1329.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1329,train,5078.0,3303.0,16772634.0,1.5374
1924.395.jpeg,Wood engraving,The Cleveland Museum of Art,1924.395,train,5191.0,3483.0,18080253.0,1.4904
1942.1244.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1244,train,2816.0,1948.0,5485568.0,1.4456
1921.1376.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1376,train,5293.0,2998.0,15868414.0,1.7655
1942.1417.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1417,train,3424.0,5000.0,17120000.0,0.6848
1921.1377.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1377,train,4520.0,3582.0,16190640.0,1.2619
1924.926.jpeg,Wood engraving,The Cleveland Museum of Art,1924.926,train,4084.0,5076.0,20730384.0,0.8046
1942.1433.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1433,train,4823.0,4010.0,19340230.0,1.2027
1942.1336.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1336,train,3840.0,3857.0,14810880.0,0.9956
1942.1245.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1245,train,1898.0,2228.0,4228744.0,0.8519
1942.1469.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1469,train,3687.0,4397.0,16211739.0,0.8385
1942.1284.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1284,train,3316.0,5000.0,16580000.0,0.6632
1942.1465.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1465,train,3802.0,4470.0,16994940.0,0.8506
1940.821.jpeg,Wood engraving,The Cleveland Museum of Art,1940.821,train,7885.0,10117.0,79772545.0,0.7794
1941.134.jpeg,Wood engraving,The Cleveland Museum of Art,1941.134,train,2953.0,3321.0,9806913.0,0.8892
1942.1388.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1388,train,5000.0,3868.0,19340000.0,1.2927
1942.1239.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1239,train,3936.0,4926.0,19388736.0,0.799
1921.1382.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1382,train,2349.0,5504.0,12928896.0,0.4268
1923.581.jpeg,Wood engraving,The Cleveland Museum of Art,1923.581,train,5107.0,3717.0,18982719.0,1.374
1925.595.jpeg,Wood engraving,The Cleveland Museum of Art,1925.595,train,5296.0,4545.0,24070320.0,1.1652
1942.1363.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1363,train,3682.0,5000.0,18410000.0,0.7364
1924.387.jpeg,Wood engraving,The Cleveland Museum of Art,1924.387,train,3056.0,3941.0,12043696.0,0.7754
1921.1332.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1332,train,5721.0,2680.0,15332280.0,2.1347
1942.1273.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1273,train,1886.0,2819.0,5316634.0,0.669
1932.567.jpeg,Wood engraving,The Cleveland Museum of Art,1932.567,train,5000.0,3646.0,18230000.0,1.3714
1923.1107.jpeg,Wood engraving,The Cleveland Museum of Art,1923.1107,train,5000.0,3753.0,18765000.0,1.3323
1921.1503.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1503,train,3470.0,4893.0,16978710.0,0.7092
1924.1000.jpeg,Wood engraving,The Cleveland Museum of Art,1924.1000,train,3890.0,4921.0,19142690.0,0.7905
1921.1364.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1364,train,3076.0,3381.0,10399956.0,0.9098
1924.938.jpeg,Wood engraving,The Cleveland Museum of Art,1924.938,train,4862.0,4012.0,19506344.0,1.2119
1925.588.jpeg,Wood engraving,The Cleveland Museum of Art,1925.588,train,5000.0,3446.0,17230000.0,1.451
1942.1424.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1424,train,3276.0,5328.0,17454528.0,0.6149
1942.1418.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1418,train,3256.0,5000.0,16280000.0,0.6512
1932.607.jpeg,Wood engraving,The Cleveland Museum of Art,1932.607,train,4005.0,5000.0,20025000.0,0.801
1924.404.jpeg,Wood engraving,The Cleveland Museum of Art,1924.404,train,3938.0,5860.0,23076680.0,0.672
1953.542.jpeg,Wood engraving,The Cleveland Museum of Art,1953.542,train,3368.0,5312.0,17890816.0,0.634
1942.1330.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1330,train,4836.0,3468.0,16771248.0,1.3945
1942.1268.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1268,train,1876.0,2830.0,5309080.0,0.6629
1942.1450.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1450,train,9246.0,12982.0,120031572.0,0.7122
1921.1500.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1500,train,3538.0,5040.0,17831520.0,0.702
1921.1393.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1393,train,2932.0,4753.0,13935796.0,0.6169
1942.1290.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1290,train,5000.0,3250.0,16250000.0,1.5385
1942.1347.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1347,train,5540.0,3364.0,18636560.0,1.6468
1942.1217.b.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1217.b,train,5000.0,3308.0,16540000.0,1.5115
1921.1296.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1296,train,4362.0,2889.0,12601818.0,1.5099
1924.375.jpeg,Wood engraving,The Cleveland Museum of Art,1924.375,train,3176.0,4945.0,15705320.0,0.6423
1922.209.jpeg,Wood engraving,The Cleveland Museum of Art,1922.209,train,4843.0,3885.0,18815055.0,1.2466
1942.1242.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1242,train,4960.0,3876.0,19224960.0,1.2797
1921.1305.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1305,train,4478.0,1871.0,8378338.0,2.3934
1977.53.jpeg,Wood engraving,The Cleveland Museum of Art,1977.53,train,3318.0,5000.0,16590000.0,0.6636
1942.1387.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1387,train,3715.0,5000.0,18575000.0,0.743
1924.412.jpeg,Wood engraving,The Cleveland Museum of Art,1924.412,train,3739.0,5456.0,20399984.0,0.6853
1921.1361.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1361,train,5740.0,3713.0,21312620.0,1.5459
1921.1350.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1350,train,4168.0,3347.0,13950296.0,1.2453
1921.1313.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1313,train,3680.0,3593.0,13222240.0,1.0242
1942.1235.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1235,train,7783.0,5603.0,43608149.0,1.3891
1924.388.jpeg,Wood engraving,The Cleveland Museum of Art,1924.388,train,5611.0,3487.0,19565557.0,1.6091
1924.394.jpeg,Wood engraving,The Cleveland Museum of Art,1924.394,train,2783.0,3688.0,10263704.0,0.7546
1955.653.jpeg,Wood engraving,The Cleveland Museum of Art,1955.653,train,3252.0,5106.0,16604712.0,0.6369
1924.928.jpeg,Wood engraving,The Cleveland Museum of Art,1924.928,train,5000.0,3978.0,19890000.0,1.2569
1932.575.jpeg,Wood engraving,The Cleveland Museum of Art,1932.575,train,5000.0,3484.0,17420000.0,1.4351
1921.1481.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1481,train,4769.0,3683.0,17564227.0,1.2949
1924.403.jpeg,Wood engraving,The Cleveland Museum of Art,1924.403,train,4023.0,5542.0,22295466.0,0.7259
1924.989.jpeg,Wood engraving,The Cleveland Museum of Art,1924.989,train,3878.0,4793.0,18587254.0,0.8091
1942.1337.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1337,train,3816.0,3786.0,14447376.0,1.0079
1924.925.jpeg,Wood engraving,The Cleveland Museum of Art,1924.925,train,1971.0,2807.0,5532597.0,0.7022
1942.1293.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1293,train,5000.0,3350.0,16750000.0,1.4925
1942.1209.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1209,train,5000.0,3334.0,16670000.0,1.4997
1924.945.jpeg,Wood engraving,The Cleveland Museum of Art,1924.945,train,7890.0,5226.0,41233140.0,1.5098
1929.173.jpeg,Wood engraving,The Cleveland Museum of Art,1929.173,train,3572.0,2110.0,7536920.0,1.6929
1942.1272.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1272,train,7097.0,5189.0,36826333.0,1.3677
1921.1318.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1318,train,3481.0,4972.0,17307532.0,0.7001
1924.997.jpeg,Wood engraving,The Cleveland Museum of Art,1924.997,train,5993.0,3946.0,23648378.0,1.5188
1942.1340.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1340,train,3420.0,4464.0,15266880.0,0.7661
1942.1274.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1274,train,3924.0,4866.0,19094184.0,0.8064
1953.548.jpeg,Wood engraving,The Cleveland Museum of Art,1953.548,train,3944.0,5536.0,21833984.0,0.7124
1942.1295.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1295,train,7366.0,5233.0,38546278.0,1.4076
1942.1375.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1375,train,1825.0,2125.0,3878125.0,0.8588
1921.1392.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1392,train,3344.0,4632.0,15489408.0,0.7219
1942.1389.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1389,train,5000.0,3902.0,19510000.0,1.2814
1921.1306.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1306,train,4518.0,3810.0,17213580.0,1.1858
1942.1215.b.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1215.b,train,5000.0,3700.0,18500000.0,1.3514
1942.1211.b.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1211.b,train,5000.0,3306.0,16530000.0,1.5124
1953.546.jpeg,Wood engraving,The Cleveland Museum of Art,1953.546,train,3840.0,5552.0,21319680.0,0.6916
1961.158.jpeg,Wood engraving,The Cleveland Museum of Art,1961.158,train,3435.0,4799.0,16484565.0,0.7158
1921.1357.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1357,train,5867.0,3960.0,23233320.0,1.4816
1942.1201.c.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1201.c,train,4499.0,6414.0,28856586.0,0.7014
1921.1327.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1327,train,4096.0,4309.0,17649664.0,0.9506
1921.1363.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1363,train,3136.0,4547.0,14259392.0,0.6897
1942.1379.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1379,train,3507.0,5000.0,17535000.0,0.7014
1924.364.jpeg,Wood engraving,The Cleveland Museum of Art,1924.364,train,3739.0,5840.0,21835760.0,0.6402
1921.1352.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1352,train,3249.0,4958.0,16108542.0,0.6553
1942.1253.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1253,train,1953.0,2261.0,4415733.0,0.8638
1924.365.jpeg,Wood engraving,The Cleveland Museum of Art,1924.365,train,2946.0,2769.0,8157474.0,1.0639
1942.1280.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1280,train,2806.0,1904.0,5342624.0,1.4737
1942.1411.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1411,train,7644.0,5585.0,42691740.0,1.3687
1942.1320.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1320,train,3359.0,5000.0,16795000.0,0.6718
1942.1319.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1319,train,2485.0,1729.0,4296565.0,1.4372
1929.138.jpeg,Wood engraving,The Cleveland Museum of Art,1929.138,train,3236.0,1759.0,5692124.0,1.8397
1932.555.jpeg,Wood engraving,The Cleveland Museum of Art,1932.555,train,3266.0,5000.0,16330000.0,0.6532
1942.1326.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1326,train,5000.0,3295.0,16475000.0,1.5175
1921.1307.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1307,train,4820.0,3639.0,17539980.0,1.3245
1942.1286.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1286,train,5000.0,3309.0,16545000.0,1.511
1921.1308.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1308,train,4031.0,2684.0,10819204.0,1.5019
1923.1103.jpeg,Wood engraving,The Cleveland Museum of Art,1923.1103,train,3318.0,5000.0,16590000.0,0.6636
1942.1362.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1362,train,3612.0,4992.0,18031104.0,0.7236
1942.1369.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1369,train,3870.0,4536.0,17554320.0,0.8532
1921.1316.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1316,train,2878.0,5860.0,16865080.0,0.4911
1942.1322.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1322,train,5000.0,3326.0,16630000.0,1.5033
1921.1346.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1346,train,3686.0,4468.0,16469048.0,0.825
1942.1220.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1220,train,5000.0,3347.0,16735000.0,1.4939
1921.1402.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1402,train,4374.0,2954.0,12920796.0,1.4807
1924.399.jpeg,Wood engraving,The Cleveland Museum of Art,1924.399,train,4096.0,5317.0,21778432.0,0.7704
1925.585.jpeg,Wood engraving,The Cleveland Museum of Art,1925.585,train,8830.0,5228.0,46163240.0,1.689
1924.410.jpeg,Wood engraving,The Cleveland Museum of Art,1924.410,train,3488.0,5183.0,18078304.0,0.673
1924.396.jpeg,Wood engraving,The Cleveland Museum of Art,1924.396,train,3538.0,3420.0,12099960.0,1.0345
2007.258.jpeg,Wood engraving,The Cleveland Museum of Art,2007.258,train,6246.0,4261.0,26614206.0,1.4659
1921.1320.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1320,train,2745.0,4601.0,12629745.0,0.5966
1932.594.jpeg,Wood engraving,The Cleveland Museum of Art,1932.594,train,3557.0,5000.0,17785000.0,0.7114
2007.267.jpeg,Wood engraving,The Cleveland Museum of Art,2007.267,train,5782.0,3942.0,22792644.0,1.4668
1942.1391.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1391,train,3780.0,5000.0,18900000.0,0.756
1924.398.jpeg,Wood engraving,The Cleveland Museum of Art,1924.398,train,5030.0,3444.0,17323320.0,1.4605
1921.1478.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1478,train,3450.0,4825.0,16646250.0,0.715
1924.998.jpeg,Wood engraving,The Cleveland Museum of Art,1924.998,train,3990.0,5621.0,22427790.0,0.7098
1942.1329.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1329,train,3421.0,3310.0,11323510.0,1.0335
1921.1373.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1373,train,5338.0,4007.0,21389366.0,1.3322
1942.1316.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1316,train,2799.0,1958.0,5480442.0,1.4295
2007.260.jpeg,Wood engraving,The Cleveland Museum of Art,2007.260,train,6162.0,3933.0,24235146.0,1.5667
1942.1432.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1432,train,4236.0,3864.0,16367904.0,1.0963
1942.1201.b.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1201.b,train,4472.0,6413.0,28678936.0,0.6973
1942.1355.b.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1355.b,train,5000.0,2752.0,13760000.0,1.8169
1929.175.jpeg,Wood engraving,The Cleveland Museum of Art,1929.175,train,2420.0,3752.0,9079840.0,0.645
1942.1231.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1231,train,5000.0,3376.0,16880000.0,1.481
1953.540.jpeg,Wood engraving,The Cleveland Museum of Art,1953.540,train,3625.0,4932.0,17878500.0,0.735
1942.1250.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1250,train,3920.0,4958.0,19435360.0,0.7906
1921.1331.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1331,train,2550.0,3300.0,8415000.0,0.7727
1942.1333.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1333,train,5020.0,3628.0,18212560.0,1.3837
1981.90.jpeg,Wood engraving,The Cleveland Museum of Art,1981.90,train,3163.0,4004.0,12664652.0,0.79
1932.564.jpeg,Wood engraving,The Cleveland Museum of Art,1932.564,train,3518.0,5000.0,17590000.0,0.7036
1924.380.jpeg,Wood engraving,The Cleveland Museum of Art,1924.380,train,5586.0,3594.0,20076084.0,1.5543
1942.1357.b.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1357.b,train,5000.0,2698.0,13490000.0,1.8532
1921.1374.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1374,train,5017.0,3558.0,17850486.0,1.4101
1921.1328.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1328,train,2550.0,3300.0,8415000.0,0.7727
1947.138.jpeg,Wood engraving,The Cleveland Museum of Art,1947.138,train,5229.0,3588.0,18761652.0,1.4574
1920.136.jpeg,Wood engraving,The Cleveland Museum of Art,1920.136,train,5063.0,4096.0,20738048.0,1.2361
1921.1399.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1399,train,4044.0,3245.0,13122780.0,1.2462
1921.1293.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1293,train,5390.0,3834.0,20665260.0,1.4058
1924.995.jpeg,Wood engraving,The Cleveland Museum of Art,1924.995,train,4024.0,5191.0,20888584.0,0.7752
1921.1341.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1341,train,4941.0,3279.0,16201539.0,1.5069
1942.1201.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1201,train,13449.0,9710.0,130589790.0,1.3851
1921.1490.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1490,train,3444.0,4946.0,17034024.0,0.6963
1942.1263.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1263,train,5000.0,3318.0,16590000.0,1.5069
1942.1372.a.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1372.a,train,5000.0,3486.0,17430000.0,1.4343
1942.1365.a.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1365.a,train,5000.0,2741.0,13705000.0,1.8242
1942.1313.jpeg,Wood engraving,The Cleveland Museum of Art,1942.1313,train,5000.0,3438.0,17190000.0,1.4543
1924.378.jpeg,Wood engraving,The Cleveland Museum of Art,1924.378,train,3654.0,5675.0,20736450.0,0.6439
1921.1359.jpeg,Wood engraving,The Cleveland Museum of Art,1921.1359,train,2977.0,4714.0,14033578.0,0.6315
